Order Date,CustomerID, Cost,Quantity,MenuID
2020-01-06,108,225,1,45
2020-01-06,278,93.13,2,53
2020-01-06,108,133.17,1,45
2020-01-06,278,75,2,53
2020-01-06,108,210,1,45
2020-01-06,278,144.09,2,53
2020-01-06,108,44.57,1,45
2020-01-06,278,125,2,53
2020-01-10,445,220,3,52
2020-01-10,445,101.6,3,52
2020-01-10,445,235,3,52
2020-01-10,445,124.62,3,52
2020-01-10,445,119.8,3,52
2020-01-10,445,98,3,52
2020-01-10,445,83.99,3,52
2020-01-10,445,225,3,52
2020-01-10,445,133.17,3,52
2020-01-10,445,210,3,52
2020-01-10,445,44.57,3,52
2020-01-10,445,220,3,52
2020-01-10,445,101.6,3,52
2020-01-10,445,235,3,52
2020-01-10,445,124.62,3,52
2020-01-10,445,119.8,3,52
2020-01-10,445,98,3,52
2020-01-10,445,83.99,3,52
2020-01-10,445,225,3,52
2020-01-10,445,133.17,3,52
2020-01-10,445,210,3,52
2020-01-11,500,320,2,1
2020-01-11,500,93.13,2,1
2020-01-11,500,75,2,1
2020-01-11,500,144.09,2,1
2020-01-11,500,125,2,1
2020-01-11,500,168.27,2,1
2020-01-11,500,69.38,2,1
2020-01-11,500,190,2,1
2020-01-11,500,52.08,2,1
2020-01-11,500,310,2,1
2020-01-11,500,91.84,2,1
2020-01-11,500,320,2,1
2020-01-11,500,93.13,2,1
2020-01-11,500,75,2,1
2020-01-11,500,144.09,2,1
2020-01-11,500,125,2,1
2020-01-11,500,168.27,2,1
2020-01-11,500,69.38,2,1
2020-01-11,500,190,2,1
2020-01-11,500,52.08,2,1
2020-01-11,500,310,2,1
2020-01-13,723,320,2,51
2020-01-13,473,93.13,2,27
2020-01-13,723,93.13,2,51
2020-01-13,473,75,2,27
2020-01-13,723,75,2,51
2020-01-13,473,144.09,2,27
2020-01-13,723,144.09,2,51
2020-01-13,473,125,2,27
2020-01-13,723,125,2,51
2020-01-13,473,168.27,2,27
2020-01-13,723,168.27,2,51
2020-01-13,473,69.38,2,27
2020-01-13,723,69.38,2,51
2020-01-13,473,190,2,27
2020-01-13,723,190,2,51
2020-01-13,473,52.08,2,27
2020-01-13,723,52.08,2,51
2020-01-13,473,310,2,27
2020-01-13,723,310,2,51
2020-01-13,473,91.84,2,27
2020-01-13,723,91.84,2,51
2020-01-13,473,320,2,27
2020-01-13,723,320,2,51
2020-01-13,473,93.13,2,27
2020-01-13,723,93.13,2,51
2020-01-13,473,75,2,27
2020-01-13,723,75,2,51
2020-01-13,473,144.09,2,27
2020-01-13,723,144.09,2,51
2020-01-13,473,125,2,27
2020-01-13,723,125,2,51
2020-01-13,473,168.27,2,27
2020-01-13,723,168.27,2,51
2020-01-13,473,69.38,2,27
2020-01-13,723,69.38,2,51
2020-01-13,473,190,2,27
2020-01-13,723,190,2,51
2020-01-13,473,52.08,2,27
2020-01-13,723,52.08,2,51
2020-01-13,473,310,2,27
2020-01-13,723,310,2,51
2020-01-13,473,91.84,2,27
2020-01-14,603,144.09,2,66
2020-01-14,617,124.62,3,21
2020-01-14,603,125,2,66
2020-01-14,617,119.8,3,21
2020-01-14,603,168.27,2,66
2020-01-14,617,98,3,21
2020-01-14,603,69.38,2,66
2020-01-14,617,83.99,3,21
2020-01-14,603,190,2,66
2020-01-14,617,225,3,21
2020-01-14,603,52.08,2,66
2020-01-14,617,133.17,3,21
2020-01-14,603,310,2,66
2020-01-14,617,210,3,21
2020-01-14,603,91.84,2,66
2020-01-14,617,44.57,3,21
2020-01-14,603,320,2,66
2020-01-14,617,220,3,21
2020-01-14,603,93.13,2,66
2020-01-14,617,101.6,3,21
2020-01-14,603,75,2,66
2020-01-14,617,235,3,21
2020-01-14,603,144.09,2,66
2020-01-14,617,124.62,3,21
2020-01-14,603,125,2,66
2020-01-14,617,119.8,3,21
2020-01-14,603,168.27,2,66
2020-01-14,617,98,3,21
2020-01-14,603,69.38,2,66
2020-01-14,617,83.99,3,21
2020-01-14,603,190,2,66
2020-01-14,617,225,3,21
2020-01-14,603,52.08,2,66
2020-01-14,617,133.17,3,21
2020-01-14,603,310,2,66
2020-01-14,617,210,3,21
2020-01-14,603,91.84,2,66
2020-01-14,617,44.57,3,21
2020-01-14,603,320,2,66
2020-01-14,617,220,3,21
2020-01-14,603,93.13,2,66
2020-01-14,617,101.6,3,21
2020-01-17,86,91.84,3,3
2020-01-17,568,83.99,1,19
2020-01-17,86,320,3,3
2020-01-17,568,225,1,19
2020-01-17,86,93.13,3,3
2020-01-17,568,133.17,1,19
2020-01-17,86,75,3,3
2020-01-17,568,210,1,19
2020-01-17,86,144.09,3,3
2020-01-17,568,44.57,1,19
2020-01-17,86,125,3,3
2020-01-17,568,220,1,19
2020-01-17,86,168.27,3,3
2020-01-17,568,101.6,1,19
2020-01-17,86,69.38,3,3
2020-01-17,568,235,1,19
2020-01-17,86,190,3,3
2020-01-17,568,124.62,1,19
2020-01-17,86,52.08,3,3
2020-01-17,568,119.8,1,19
2020-01-17,86,310,3,3
2020-01-17,568,98,1,19
2020-01-17,86,91.84,3,3
2020-01-17,568,83.99,1,19
2020-01-17,86,320,3,3
2020-01-17,568,225,1,19
2020-01-17,86,93.13,3,3
2020-01-17,568,133.17,1,19
2020-01-17,86,75,3,3
2020-01-17,568,210,1,19
2020-01-17,86,144.09,3,3
2020-01-17,568,44.57,1,19
2020-01-17,86,125,3,3
2020-01-17,568,220,1,19
2020-01-17,86,168.27,3,3
2020-01-17,568,101.6,1,19
2020-01-17,86,69.38,3,3
2020-01-17,568,235,1,19
2020-01-17,86,190,3,3
2020-01-17,568,124.62,1,19
2020-01-17,86,52.08,3,3
2020-01-17,568,119.8,1,19
2020-01-24,197,133.17,3,17
2020-01-24,197,210,3,17
2020-01-24,197,44.57,3,17
2020-01-24,197,220,3,17
2020-01-24,197,101.6,3,17
2020-01-24,197,235,3,17
2020-01-24,197,124.62,3,17
2020-01-24,197,119.8,3,17
2020-01-24,197,98,3,17
2020-01-24,197,83.99,3,17
2020-01-24,197,225,3,17
2020-01-24,197,133.17,3,17
2020-01-24,197,210,3,17
2020-01-24,197,44.57,3,17
2020-01-24,197,220,3,17
2020-01-24,197,101.6,3,17
2020-01-24,197,235,3,17
2020-01-24,197,124.62,3,17
2020-01-24,197,119.8,3,17
2020-01-24,197,98,3,17
2020-01-24,197,83.99,3,17
2020-01-27,995,83.99,1,63
2020-01-27,995,225,1,63
2020-01-27,995,133.17,1,63
2020-01-27,995,210,1,63
2020-01-27,995,44.57,1,63
2020-01-27,995,220,1,63
2020-01-27,995,101.6,1,63
2020-01-27,995,235,1,63
2020-01-27,995,124.62,1,63
2020-01-27,995,119.8,1,63
2020-01-27,995,98,1,63
2020-01-27,995,83.99,1,63
2020-01-27,995,225,1,63
2020-01-27,995,133.17,1,63
2020-01-27,995,210,1,63
2020-01-27,995,44.57,1,63
2020-01-27,995,220,1,63
2020-01-27,995,101.6,1,63
2020-01-27,995,235,1,63
2020-01-27,995,124.62,1,63
2020-01-27,995,119.8,1,63
2020-01-29,738,98,1,67
2020-01-29,738,83.99,1,67
2020-01-29,738,225,1,67
2020-01-29,738,133.17,1,67
2020-01-29,738,210,1,67
2020-01-29,738,44.57,1,67
2020-01-29,738,220,1,67
2020-01-29,738,101.6,1,67
2020-01-29,738,235,1,67
2020-01-29,738,124.62,1,67
2020-01-29,738,119.8,1,67
2020-01-29,738,98,1,67
2020-01-29,738,83.99,1,67
2020-01-29,738,225,1,67
2020-01-29,738,133.17,1,67
2020-01-29,738,210,1,67
2020-01-29,738,44.57,1,67
2020-01-29,738,220,1,67
2020-01-29,738,101.6,1,67
2020-01-29,738,235,1,67
2020-01-29,738,124.62,1,67
2020-02-02,781,320,2,18
2020-02-02,781,91.84,2,18
2020-02-02,781,320,2,18
2020-02-02,781,93.13,2,18
2020-02-02,781,75,2,18
2020-02-02,781,144.09,2,18
2020-02-02,781,125,2,18
2020-02-02,781,168.27,2,18
2020-02-02,781,69.38,2,18
2020-02-02,781,190,2,18
2020-02-02,781,52.08,2,18
2020-02-02,781,310,2,18
2020-02-02,781,91.84,2,18
2020-02-02,781,320,2,18
2020-02-02,781,93.13,2,18
2020-02-02,781,75,2,18
2020-02-02,781,144.09,2,18
2020-02-02,781,125,2,18
2020-02-02,781,168.27,2,18
2020-02-02,781,69.38,2,18
2020-02-02,781,190,2,18
2020-02-04,140,220,3,26
2020-02-04,140,101.6,3,26
2020-02-04,140,235,3,26
2020-02-04,140,124.62,3,26
2020-02-04,140,119.8,3,26
2020-02-04,140,98,3,26
2020-02-04,140,83.99,3,26
2020-02-04,140,225,3,26
2020-02-04,140,133.17,3,26
2020-02-04,140,210,3,26
2020-02-04,140,44.57,3,26
2020-02-04,140,220,3,26
2020-02-04,140,101.6,3,26
2020-02-04,140,235,3,26
2020-02-04,140,124.62,3,26
2020-02-04,140,119.8,3,26
2020-02-04,140,98,3,26
2020-02-04,140,83.99,3,26
2020-02-04,140,225,3,26
2020-02-04,140,133.17,3,26
2020-02-04,140,210,3,26
2020-02-05,859,125,3,51
2020-02-05,430,220,3,60
2020-02-05,859,168.27,3,51
2020-02-05,430,101.6,3,60
2020-02-05,859,69.38,3,51
2020-02-05,430,235,3,60
2020-02-05,859,190,3,51
2020-02-05,430,124.62,3,60
2020-02-05,859,52.08,3,51
2020-02-05,430,119.8,3,60
2020-02-05,859,310,3,51
2020-02-05,430,98,3,60
2020-02-05,859,91.84,3,51
2020-02-05,430,83.99,3,60
2020-02-05,859,320,3,51
2020-02-05,430,225,3,60
2020-02-05,859,93.13,3,51
2020-02-05,430,133.17,3,60
2020-02-05,859,75,3,51
2020-02-05,430,210,3,60
2020-02-05,859,144.09,3,51
2020-02-05,430,44.57,3,60
2020-02-05,859,125,3,51
2020-02-05,430,220,3,60
2020-02-05,859,168.27,3,51
2020-02-05,430,101.6,3,60
2020-02-05,859,69.38,3,51
2020-02-05,430,235,3,60
2020-02-05,859,190,3,51
2020-02-05,430,124.62,3,60
2020-02-05,859,52.08,3,51
2020-02-05,430,119.8,3,60
2020-02-05,859,310,3,51
2020-02-05,430,98,3,60
2020-02-05,859,91.84,3,51
2020-02-05,430,83.99,3,60
2020-02-05,859,320,3,51
2020-02-05,430,225,3,60
2020-02-05,859,93.13,3,51
2020-02-05,430,133.17,3,60
2020-02-05,859,75,3,51
2020-02-05,430,210,3,60
2020-02-07,898,125,2,55
2020-02-07,898,168.27,2,55
2020-02-07,898,69.38,2,55
2020-02-07,898,190,2,55
2020-02-07,898,52.08,2,55
2020-02-07,898,310,2,55
2020-02-07,898,91.84,2,55
2020-02-07,898,320,2,55
2020-02-07,898,93.13,2,55
2020-02-07,898,75,2,55
2020-02-07,898,144.09,2,55
2020-02-07,898,125,2,55
2020-02-07,898,168.27,2,55
2020-02-07,898,69.38,2,55
2020-02-07,898,190,2,55
2020-02-07,898,52.08,2,55
2020-02-07,898,310,2,55
2020-02-07,898,91.84,2,55
2020-02-07,898,320,2,55
2020-02-07,898,93.13,2,55
2020-02-07,898,75,2,55
2020-02-08,564,75,2,31
2020-02-08,564,144.09,2,31
2020-02-08,564,125,2,31
2020-02-08,564,168.27,2,31
2020-02-08,564,69.38,2,31
2020-02-08,564,190,2,31
2020-02-08,564,52.08,2,31
2020-02-08,564,310,2,31
2020-02-08,564,91.84,2,31
2020-02-08,564,320,2,31
2020-02-08,564,93.13,2,31
2020-02-08,564,75,2,31
2020-02-08,564,144.09,2,31
2020-02-08,564,125,2,31
2020-02-08,564,168.27,2,31
2020-02-08,564,69.38,2,31
2020-02-08,564,190,2,31
2020-02-08,564,52.08,2,31
2020-02-08,564,310,2,31
2020-02-08,564,91.84,2,31
2020-02-08,564,320,2,31
2020-02-11,476,320,3,46
2020-02-11,806,101.6,3,61
2020-02-11,476,93.13,3,46
2020-02-11,806,235,3,61
2020-02-11,476,75,3,46
2020-02-11,806,124.62,3,61
2020-02-11,476,144.09,3,46
2020-02-11,806,119.8,3,61
2020-02-11,476,125,3,46
2020-02-11,806,98,3,61
2020-02-11,476,168.27,3,46
2020-02-11,806,83.99,3,61
2020-02-11,476,69.38,3,46
2020-02-11,806,225,3,61
2020-02-11,476,190,3,46
2020-02-11,806,133.17,3,61
2020-02-11,476,52.08,3,46
2020-02-11,806,210,3,61
2020-02-11,476,310,3,46
2020-02-11,806,44.57,3,61
2020-02-11,476,91.84,3,46
2020-02-11,806,220,3,61
2020-02-11,476,320,3,46
2020-02-11,806,101.6,3,61
2020-02-11,476,93.13,3,46
2020-02-11,806,235,3,61
2020-02-11,476,75,3,46
2020-02-11,806,124.62,3,61
2020-02-11,476,144.09,3,46
2020-02-11,806,119.8,3,61
2020-02-11,476,125,3,46
2020-02-11,806,98,3,61
2020-02-11,476,168.27,3,46
2020-02-11,806,83.99,3,61
2020-02-11,476,69.38,3,46
2020-02-11,806,225,3,61
2020-02-11,476,190,3,46
2020-02-11,806,133.17,3,61
2020-02-11,476,52.08,3,46
2020-02-11,806,210,3,61
2020-02-11,476,310,3,46
2020-02-11,806,44.57,3,61
2020-02-12,794,119.8,1,23
2020-02-12,794,98,1,23
2020-02-12,794,83.99,1,23
2020-02-12,794,225,1,23
2020-02-12,794,133.17,1,23
2020-02-12,794,210,1,23
2020-02-12,794,44.57,1,23
2020-02-12,794,220,1,23
2020-02-12,794,101.6,1,23
2020-02-12,794,235,1,23
2020-02-12,794,124.62,1,23
2020-02-12,794,119.8,1,23
2020-02-12,794,98,1,23
2020-02-12,794,83.99,1,23
2020-02-12,794,225,1,23
2020-02-12,794,133.17,1,23
2020-02-12,794,210,1,23
2020-02-12,794,44.57,1,23
2020-02-12,794,220,1,23
2020-02-12,794,101.6,1,23
2020-02-12,794,235,1,23
2020-02-15,87,320,2,44
2020-02-15,87,93.13,2,44
2020-02-15,87,75,2,44
2020-02-15,87,144.09,2,44
2020-02-15,87,125,2,44
2020-02-15,87,168.27,2,44
2020-02-15,87,69.38,2,44
2020-02-15,87,190,2,44
2020-02-15,87,52.08,2,44
2020-02-15,87,310,2,44
2020-02-15,87,91.84,2,44
2020-02-15,87,320,2,44
2020-02-15,87,93.13,2,44
2020-02-15,87,75,2,44
2020-02-15,87,144.09,2,44
2020-02-15,87,125,2,44
2020-02-15,87,168.27,2,44
2020-02-15,87,69.38,2,44
2020-02-15,87,190,2,44
2020-02-15,87,52.08,2,44
2020-02-15,87,310,2,44
2020-02-18,724,119.8,1,71
2020-02-18,724,98,1,71
2020-02-18,724,83.99,1,71
2020-02-18,724,225,1,71
2020-02-18,724,133.17,1,71
2020-02-18,724,210,1,71
2020-02-18,724,44.57,1,71
2020-02-18,724,220,1,71
2020-02-18,724,101.6,1,71
2020-02-18,724,235,1,71
2020-02-18,724,124.62,1,71
2020-02-18,724,119.8,1,71
2020-02-18,724,98,1,71
2020-02-18,724,83.99,1,71
2020-02-18,724,225,1,71
2020-02-18,724,133.17,1,71
2020-02-18,724,210,1,71
2020-02-18,724,44.57,1,71
2020-02-18,724,220,1,71
2020-02-18,724,101.6,1,71
2020-02-18,724,235,1,71
2020-02-21,416,310,2,46
2020-02-21,416,91.84,2,46
2020-02-21,416,320,2,46
2020-02-21,416,93.13,2,46
2020-02-21,416,75,2,46
2020-02-21,416,144.09,2,46
2020-02-21,416,125,2,46
2020-02-21,416,168.27,2,46
2020-02-21,416,69.38,2,46
2020-02-21,416,190,2,46
2020-02-21,416,52.08,2,46
2020-02-21,416,310,2,46
2020-02-21,416,91.84,2,46
2020-02-21,416,320,2,46
2020-02-21,416,93.13,2,46
2020-02-21,416,75,2,46
2020-02-21,416,144.09,2,46
2020-02-21,416,125,2,46
2020-02-21,416,168.27,2,46
2020-02-21,416,69.38,2,46
2020-02-21,416,190,2,46
2020-02-22,379,210,1,50
2020-02-22,158,91.84,2,35
2020-02-22,379,44.57,1,50
2020-02-22,158,320,2,35
2020-02-22,379,220,1,50
2020-02-22,158,93.13,2,35
2020-02-22,379,101.6,1,50
2020-02-22,158,75,2,35
2020-02-22,379,235,1,50
2020-02-22,158,144.09,2,35
2020-02-22,379,124.62,1,50
2020-02-22,158,125,2,35
2020-02-22,379,119.8,1,50
2020-02-22,158,168.27,2,35
2020-02-22,379,98,1,50
2020-02-22,158,69.38,2,35
2020-02-22,379,83.99,1,50
2020-02-22,158,190,2,35
2020-02-22,379,225,1,50
2020-02-22,158,52.08,2,35
2020-02-22,379,133.17,1,50
2020-02-22,158,310,2,35
2020-02-22,379,210,1,50
2020-02-22,158,91.84,2,35
2020-02-22,379,44.57,1,50
2020-02-22,158,320,2,35
2020-02-22,379,220,1,50
2020-02-22,158,93.13,2,35
2020-02-22,379,101.6,1,50
2020-02-22,158,75,2,35
2020-02-22,379,235,1,50
2020-02-22,158,144.09,2,35
2020-02-22,379,124.62,1,50
2020-02-22,158,125,2,35
2020-02-22,379,119.8,1,50
2020-02-22,158,168.27,2,35
2020-02-22,379,98,1,50
2020-02-22,158,69.38,2,35
2020-02-22,379,83.99,1,50
2020-02-22,158,190,2,35
2020-02-22,379,225,1,50
2020-02-22,158,52.08,2,35
2020-02-23,391,190,2,25
2020-02-23,391,52.08,2,25
2020-02-23,391,310,2,25
2020-02-23,391,91.84,2,25
2020-02-23,391,320,2,25
2020-02-23,391,93.13,2,25
2020-02-23,391,75,2,25
2020-02-23,391,144.09,2,25
2020-02-23,391,125,2,25
2020-02-23,391,168.27,2,25
2020-02-23,391,69.38,2,25
2020-02-23,391,190,2,25
2020-02-23,391,52.08,2,25
2020-02-23,391,310,2,25
2020-02-23,391,91.84,2,25
2020-02-23,391,320,2,25
2020-02-23,391,93.13,2,25
2020-02-23,391,75,2,25
2020-02-23,391,144.09,2,25
2020-02-23,391,125,2,25
2020-02-23,391,168.27,2,25
2020-02-24,248,133.17,3,8
2020-02-24,912,52.08,2,24
2020-02-24,248,210,3,8
2020-02-24,912,310,2,24
2020-02-24,248,44.57,3,8
2020-02-24,912,91.84,2,24
2020-02-24,248,220,3,8
2020-02-24,912,320,2,24
2020-02-24,248,101.6,3,8
2020-02-24,912,93.13,2,24
2020-02-24,248,235,3,8
2020-02-24,912,75,2,24
2020-02-24,248,124.62,3,8
2020-02-24,912,144.09,2,24
2020-02-24,248,119.8,3,8
2020-02-24,912,125,2,24
2020-02-24,248,98,3,8
2020-02-24,912,168.27,2,24
2020-02-24,248,83.99,3,8
2020-02-24,912,69.38,2,24
2020-02-24,248,225,3,8
2020-02-24,912,190,2,24
2020-02-24,248,133.17,3,8
2020-02-24,912,52.08,2,24
2020-02-24,248,210,3,8
2020-02-24,912,310,2,24
2020-02-24,248,44.57,3,8
2020-02-24,912,91.84,2,24
2020-02-24,248,220,3,8
2020-02-24,912,320,2,24
2020-02-24,248,101.6,3,8
2020-02-24,912,93.13,2,24
2020-02-24,248,235,3,8
2020-02-24,912,75,2,24
2020-02-24,248,124.62,3,8
2020-02-24,912,144.09,2,24
2020-02-24,248,119.8,3,8
2020-02-24,912,125,2,24
2020-02-24,248,98,3,8
2020-02-24,912,168.27,2,24
2020-02-24,248,83.99,3,8
2020-02-24,912,69.38,2,24
2020-02-26,962,125,3,72
2020-02-26,962,168.27,3,72
2020-02-26,962,69.38,3,72
2020-02-26,962,190,3,72
2020-02-26,962,52.08,3,72
2020-02-26,962,310,3,72
2020-02-26,962,91.84,3,72
2020-02-26,962,320,3,72
2020-02-26,962,93.13,3,72
2020-02-26,962,75,3,72
2020-02-26,962,144.09,3,72
2020-02-26,962,125,3,72
2020-02-26,962,168.27,3,72
2020-02-26,962,69.38,3,72
2020-02-26,962,190,3,72
2020-02-26,962,52.08,3,72
2020-02-26,962,310,3,72
2020-02-26,962,91.84,3,72
2020-02-26,962,320,3,72
2020-02-26,962,93.13,3,72
2020-02-26,962,75,3,72
2020-02-27,746,75,2,68
2020-02-27,597,44.57,1,71
2020-02-27,746,144.09,2,68
2020-02-27,597,220,1,71
2020-02-27,746,125,2,68
2020-02-27,597,101.6,1,71
2020-02-27,746,168.27,2,68
2020-02-27,597,235,1,71
2020-02-27,746,69.38,2,68
2020-02-27,597,124.62,1,71
2020-02-27,746,190,2,68
2020-02-27,597,119.8,1,71
2020-02-27,746,52.08,2,68
2020-02-27,597,98,1,71
2020-02-27,746,310,2,68
2020-02-27,597,83.99,1,71
2020-02-27,746,91.84,2,68
2020-02-27,597,225,1,71
2020-02-27,746,320,2,68
2020-02-27,597,133.17,1,71
2020-02-27,746,93.13,2,68
2020-02-27,597,210,1,71
2020-02-27,746,75,2,68
2020-02-27,597,44.57,1,71
2020-02-27,746,144.09,2,68
2020-02-27,597,220,1,71
2020-02-27,746,125,2,68
2020-02-27,597,101.6,1,71
2020-02-27,746,168.27,2,68
2020-02-27,597,235,1,71
2020-02-27,746,69.38,2,68
2020-02-27,597,124.62,1,71
2020-02-27,746,190,2,68
2020-02-27,597,119.8,1,71
2020-02-27,746,52.08,2,68
2020-02-27,597,98,1,71
2020-02-27,746,310,2,68
2020-02-27,597,83.99,1,71
2020-02-27,746,91.84,2,68
2020-02-27,597,225,1,71
2020-02-27,746,320,2,68
2020-02-27,597,133.17,1,71
2020-02-28,581,44.57,3,65
2020-02-28,581,220,3,65
2020-02-28,581,101.6,3,65
2020-02-28,581,235,3,65
2020-02-28,581,124.62,3,65
2020-02-28,581,119.8,3,65
2020-02-28,581,98,3,65
2020-02-28,581,83.99,3,65
2020-02-28,581,225,3,65
2020-02-28,581,133.17,3,65
2020-02-28,581,210,3,65
2020-02-28,581,44.57,3,65
2020-02-28,581,220,3,65
2020-02-28,581,101.6,3,65
2020-02-28,581,235,3,65
2020-02-28,581,124.62,3,65
2020-02-28,581,119.8,3,65
2020-02-28,581,98,3,65
2020-02-28,581,83.99,3,65
2020-02-28,581,225,3,65
2020-02-28,581,133.17,3,65
2020-02-29,164,119.8,1,19
2020-02-29,164,98,1,19
2020-02-29,164,83.99,1,19
2020-02-29,164,225,1,19
2020-02-29,164,133.17,1,19
2020-02-29,164,210,1,19
2020-02-29,164,44.57,1,19
2020-02-29,164,220,1,19
2020-02-29,164,101.6,1,19
2020-02-29,164,235,1,19
2020-02-29,164,124.62,1,19
2020-02-29,164,119.8,1,19
2020-02-29,164,98,1,19
2020-02-29,164,83.99,1,19
2020-02-29,164,225,1,19
2020-02-29,164,133.17,1,19
2020-02-29,164,210,1,19
2020-02-29,164,44.57,1,19
2020-02-29,164,220,1,19
2020-02-29,164,101.6,1,19
2020-02-29,164,235,1,19
2020-03-01,762,210,1,6
2020-03-01,762,83.99,1,6
2020-03-01,762,225,1,6
2020-03-01,762,133.17,1,6
2020-03-01,762,210,1,6
2020-03-01,762,44.57,1,6
2020-03-01,762,220,1,6
2020-03-01,762,101.6,1,6
2020-03-01,762,235,1,6
2020-03-01,762,124.62,1,6
2020-03-01,762,119.8,1,6
2020-03-01,762,98,1,6
2020-03-01,762,83.99,1,6
2020-03-01,762,225,1,6
2020-03-01,762,133.17,1,6
2020-03-01,762,210,1,6
2020-03-01,762,44.57,1,6
2020-03-01,762,220,1,6
2020-03-01,762,101.6,1,6
2020-03-01,762,235,1,6
2020-03-01,762,124.62,1,6
2020-03-02,51,144.09,2,1
2020-03-02,744,220,3,8
2020-03-02,51,125,2,1
2020-03-02,744,101.6,3,8
2020-03-02,51,168.27,2,1
2020-03-02,744,235,3,8
2020-03-02,51,69.38,2,1
2020-03-02,744,124.62,3,8
2020-03-02,51,190,2,1
2020-03-02,744,119.8,3,8
2020-03-02,51,52.08,2,1
2020-03-02,744,98,3,8
2020-03-02,51,310,2,1
2020-03-02,744,83.99,3,8
2020-03-02,51,91.84,2,1
2020-03-02,744,225,3,8
2020-03-02,51,320,2,1
2020-03-02,744,133.17,3,8
2020-03-02,51,93.13,2,1
2020-03-02,744,210,3,8
2020-03-02,51,75,2,1
2020-03-02,744,44.57,3,8
2020-03-02,51,144.09,2,1
2020-03-02,744,220,3,8
2020-03-02,51,125,2,1
2020-03-02,744,101.6,3,8
2020-03-02,51,168.27,2,1
2020-03-02,744,235,3,8
2020-03-02,51,69.38,2,1
2020-03-02,744,124.62,3,8
2020-03-02,51,190,2,1
2020-03-02,744,119.8,3,8
2020-03-02,51,52.08,2,1
2020-03-02,744,98,3,8
2020-03-02,51,310,2,1
2020-03-02,744,83.99,3,8
2020-03-02,51,91.84,2,1
2020-03-02,744,225,3,8
2020-03-02,51,320,2,1
2020-03-02,744,133.17,3,8
2020-03-02,51,93.13,2,1
2020-03-02,744,210,3,8
2020-03-03,985,310,3,42
2020-03-03,100,225,1,2
2020-03-03,528,91.84,2,46
2020-03-03,985,91.84,3,42
2020-03-03,100,133.17,1,2
2020-03-03,528,320,2,46
2020-03-03,985,320,3,42
2020-03-03,100,210,1,2
2020-03-03,528,93.13,2,46
2020-03-03,985,93.13,3,42
2020-03-03,100,44.57,1,2
2020-03-03,528,75,2,46
2020-03-03,985,75,3,42
2020-03-03,100,220,1,2
2020-03-03,528,144.09,2,46
2020-03-03,985,144.09,3,42
2020-03-03,100,101.6,1,2
2020-03-03,528,125,2,46
2020-03-03,985,125,3,42
2020-03-03,100,235,1,2
2020-03-03,528,168.27,2,46
2020-03-03,985,168.27,3,42
2020-03-03,100,124.62,1,2
2020-03-03,528,69.38,2,46
2020-03-03,985,69.38,3,42
2020-03-03,100,119.8,1,2
2020-03-03,528,190,2,46
2020-03-03,985,190,3,42
2020-03-03,100,98,1,2
2020-03-03,528,52.08,2,46
2020-03-03,985,52.08,3,42
2020-03-03,100,83.99,1,2
2020-03-03,528,310,2,46
2020-03-03,985,310,3,42
2020-03-03,100,225,1,2
2020-03-03,528,91.84,2,46
2020-03-03,985,91.84,3,42
2020-03-03,100,133.17,1,2
2020-03-03,528,320,2,46
2020-03-03,985,320,3,42
2020-03-03,100,210,1,2
2020-03-03,528,93.13,2,46
2020-03-03,985,93.13,3,42
2020-03-03,100,44.57,1,2
2020-03-03,528,75,2,46
2020-03-03,985,75,3,42
2020-03-03,100,220,1,2
2020-03-03,528,144.09,2,46
2020-03-03,985,144.09,3,42
2020-03-03,100,101.6,1,2
2020-03-03,528,125,2,46
2020-03-03,985,125,3,42
2020-03-03,100,235,1,2
2020-03-03,528,168.27,2,46
2020-03-03,985,168.27,3,42
2020-03-03,100,124.62,1,2
2020-03-03,528,69.38,2,46
2020-03-03,985,69.38,3,42
2020-03-03,100,119.8,1,2
2020-03-03,528,190,2,46
2020-03-03,985,190,3,42
2020-03-03,100,98,1,2
2020-03-03,528,52.08,2,46
2020-03-05,206,98,1,10
2020-03-05,718,225,3,39
2020-03-05,43,320,2,55
2020-03-05,206,235,1,10
2020-03-05,718,133.17,3,39
2020-03-05,43,93.13,2,55
2020-03-05,206,124.62,1,10
2020-03-05,718,210,3,39
2020-03-05,43,75,2,55
2020-03-05,206,119.8,1,10
2020-03-05,718,44.57,3,39
2020-03-05,43,144.09,2,55
2020-03-05,206,98,1,10
2020-03-05,718,220,3,39
2020-03-05,43,125,2,55
2020-03-05,206,83.99,1,10
2020-03-05,718,101.6,3,39
2020-03-05,43,168.27,2,55
2020-03-05,206,225,1,10
2020-03-05,718,235,3,39
2020-03-05,43,69.38,2,55
2020-03-05,206,133.17,1,10
2020-03-05,718,124.62,3,39
2020-03-05,43,190,2,55
2020-03-05,206,210,1,10
2020-03-05,718,119.8,3,39
2020-03-05,43,52.08,2,55
2020-03-05,206,44.57,1,10
2020-03-05,718,98,3,39
2020-03-05,43,310,2,55
2020-03-05,206,220,1,10
2020-03-05,718,83.99,3,39
2020-03-05,43,91.84,2,55
2020-03-05,206,101.6,1,10
2020-03-05,718,225,3,39
2020-03-05,43,320,2,55
2020-03-05,206,235,1,10
2020-03-05,718,133.17,3,39
2020-03-05,43,93.13,2,55
2020-03-05,206,124.62,1,10
2020-03-05,718,210,3,39
2020-03-05,43,75,2,55
